   Step          Temp         c_usual         Press 
    308900   1.0023157      1.4468772      23.719203
    309000   1.0031199      1.4480791      23.666487
    309100   1.000814       1.4450027      23.721885
    309200   0.99945183     1.4440077      23.647726
    309300   1.0001514      1.445428       23.665368
    309400   0.99572229     1.440785       23.662782
    309500   0.99954728     1.4444492      23.703292
    309600   1.0029355      1.4483594      23.691617
    309700   0.99953041     1.444068       23.694689
    309800   0.99944139     1.4438298      23.717952
    309900   0.99916085     1.4439353      23.752253
    310000   1.0008757      1.4454775      23.733585
    310100   0.99839146     1.4426544      23.700582
    310200   1.0017845      1.446682       23.651659
    310300   0.99969212     1.4444294      23.703046
    310400   0.99937967     1.4438714      23.714563
    310500   1.0001728      1.4450073      23.677937
    310600   1.0017785      1.4464585      23.720459
    310700   0.99873069     1.4432864      23.661348
    310800   0.99755775     1.4415742      23.685327
    310900   0.99757343     1.4425841      23.717113
    311000   1.0003201      1.4450048      23.715219
    311100   1.0012643      1.4462006      23.673132
    311200   0.99954532     1.4437891      23.653561
    311300   1.0035702      1.4489056      23.709647
    311400   1.0024642      1.44792        23.715517
    311500   1.0004096      1.4452874      23.67825 
    311600   1.0001136      1.4448273      23.637079
    311700   0.99724556     1.4418719      23.650316
    311800   1.0013612      1.4455625      23.670914
    311900   1.0006914      1.4445974      23.710649
    312000   0.99739707     1.4421348      23.669517
    312100   0.9955806      1.4409079      23.66624 
    312200   1.0014037      1.4462572      23.604212
    312300   1.0038857      1.4491636      23.661326
    312400   1.0000088      1.4455651      23.698692
    312500   0.9972437      1.442367       23.672654
    312600   0.99875778     1.443983       23.638391
    312700   1.0007953      1.4455557      23.672519
    312800   1.004758       1.4499276      23.692508
    312900   1.0017143      1.4472102      23.692781
    313000   1.0002246      1.4459647      23.655837
    313100   0.99858412     1.4438454      23.639307
    313200   0.99979121     1.4449084      23.681041
    313300   1.0007707      1.446488       23.644712
    313400   0.99827064     1.4439421      23.615537
    313500   1.0020535      1.4473409      23.69557 
    313600   0.99936404     1.4439279      23.703795
    313700   1.0024891      1.4478699      23.684312
    313800   1.0006555      1.4453914      23.685049
    313900   1.00222        1.4479505      23.695841
    314000   0.99985261     1.4450642      23.678377
    314100   0.99785274     1.4431687      23.68975 
    314200   0.99862385     1.4443176      23.663825
    314300   1.0010853      1.447635       23.675576
    314400   1.0002334      1.446759       23.655634
    314500   0.99955407     1.445003       23.683214
    314600   1.0004988      1.4460037      23.685805
    314700   0.99748858     1.4424336      23.686991
    314800   1.00075        1.4465886      23.689132
    314900   1.0003361      1.44574        23.688678
    315000   1.0016025      1.4479683      23.663681
    315100   1.0015003      1.4476442      23.637627
    315200   0.99740912     1.4438524      23.639725
    315300   0.99610642     1.4421926      23.65272 
    315400   1.0010473      1.447209       23.688823
    315500   1.0008151      1.4468441      23.657252
    315600   1.0010718      1.4469344      23.694542
    315700   0.99910016     1.4444067      23.683745
    315800   1.0017992      1.4476625      23.664681
    315900   0.99859115     1.4454437      23.657398
    316000   0.99987128     1.4457907      23.653466
    316100   1.0016102      1.4479287      23.694934
    316200   1.0015349      1.4471402      23.674861
    316300   1.0001754      1.4462496      23.663252
    316400   1.0052654      1.4513388      23.700635
    316500   0.99815286     1.444925       23.674192
    316600   1.0024089      1.4488284      23.730796
    316700   0.99644662     1.4423339      23.686293
    316800   1.001258       1.4470551      23.658998
    316900   0.99917452     1.4457251      23.658953
    317000   1.0007397      1.4471465      23.705513
    317100   1.001164       1.4471138      23.659182
    317200   0.99819688     1.443778       23.668045
    317300   0.99815225     1.4444135      23.673812
    317400   0.99709878     1.4428895      23.708028
    317500   0.99807823     1.4433704      23.682371
    317600   1.0004001      1.4456152      23.636966
    317700   0.99988789     1.4452933      23.652851
    317800   1.0043662      1.4498478      23.724254
    317900   1.000586       1.4458836      23.667063
    318000   1.0010877      1.446199       23.706404
    318100   1.002479       1.44796        23.683556
    318200   0.99791663     1.4426537      23.641217
    318300   0.99914427     1.4438457      23.674339
    318400   1.0013474      1.4470693      23.696955
    318500   1.0037842      1.4485899      23.685658
    318600   1.0035318      1.4478711      23.661289
    318700   1.0000459      1.4441819      23.682674
    318800   0.99742116     1.4426968      23.628324
    318900   1.0036911      1.448905       23.677787
    319000   0.99988095     1.4445011      23.728561
    319100   0.99654923     1.4413088      23.672039
    319200   0.99953514     1.4438397      23.630897
    319300   1.0003586      1.4444719      23.688264
    319400   0.9986983      1.4432377      23.709491
    319500   0.99939261     1.4431565      23.677066
    319600   0.9988841      1.4430633      23.68783 
    319700   0.99793499     1.4422973      23.636345
    319800   0.99808463     1.4422801      23.66812 
    319900   1.0007095      1.4447953      23.742242
    320000   1.0010442      1.4453851      23.670354
    320100   0.99994166     1.4444192      23.705067
    320200   1.0017702      1.4463711      23.620057
    320300   0.99835211     1.442779       23.632822
    320400   0.9968752      1.4408708      23.670159
    320500   1.002516       1.4467994      23.634313
    320600   0.99815731     1.4425191      23.672691
    320700   0.99995949     1.4442106      23.717549
    320800   1.0013195      1.4457385      23.716586
    320900   0.9992207      1.4428575      23.637639
    321000   1.0015683      1.4459243      23.692611
    321100   1.0011871      1.4445146      23.661494
    321200   1.0002855      1.4447682      23.636419
    321300   0.99848156     1.4432453      23.664314
    321400   1.0017059      1.4459868      23.702908
    321500   1.0014126      1.4455583      23.661135
    321600   1.0009488      1.4456336      23.656147
    321700   0.99750312     1.4426176      23.610903
    321800   0.9988119      1.4441624      23.653109
    321900   0.99895134     1.4437037      23.683602
    322000   1.0018235      1.4459655      23.65244 
    322100   1.0014354      1.4454004      23.69548 
    322200   0.99721958     1.4416039      23.579129
    322300   1.0011522      1.4455283      23.748479
    322400   1.0001921      1.4444843      23.722046
    322500   1.0014286      1.4455541      23.68695 
    322600   1.0001504      1.4447759      23.664842
    322700   1.0016787      1.4459483      23.675919
    322800   1.0020107      1.4465964      23.675489
    322900   0.99896132     1.4434756      23.689025
    323000   0.99978117     1.4443835      23.665295
    323100   1.0007316      1.4451798      23.708315
    323200   1.0015087      1.4468014      23.700461
    323300   1.0005764      1.4453803      23.695671
    323400   0.99922721     1.4446001      23.729893
    323500   1.0003644      1.4457035      23.685749
    323600   0.9995548      1.4449946      23.659803
    323700   0.99869955     1.4442207      23.674033
    323800   1.0004974      1.4454246      23.672046
    323900   1.0006816      1.4459842      23.67846 
    324000   0.99751248     1.4419482      23.698592
    324100   1.0019588      1.4464074      23.684401
    324200   0.99673473     1.4414218      23.661445
    324300   0.99896448     1.4437508      23.67246 
    324400   1.0030875      1.4484588      23.709057
    324500   0.99842899     1.4437584      23.675288
    324600   0.99977406     1.4452457      23.672753
    324700   0.99813805     1.4434314      23.662431
    324800   1.0034817      1.4487225      23.677025
    324900   1.0024978      1.4471002      23.68688 
    325000   1.0013353      1.4457594      23.661755
    325100   0.99954344     1.4445455      23.670549
    325200   0.99765259     1.442759       23.738488
    325300   0.99911898     1.4443334      23.747979
    325400   0.99814806     1.4429653      23.677173
    325500   1.0000752      1.4453058      23.656083
    325600   0.99854331     1.4433673      23.70473 
    325700   0.99978051     1.4446473      23.669377
    325800   1.0022         1.4469967      23.686247
    325900   0.99817607     1.4430765      23.688431
    326000   0.99934032     1.4433709      23.693471
    326100   1.0003475      1.4440245      23.668882
    326200   1.0022637      1.4459344      23.674725
    326300   1.0014967      1.4456301      23.637316
    326400   0.99606205     1.4405953      23.617266
    326500   1.0007196      1.445557       23.631126
    326600   1.0002869      1.4449444      23.640275
    326700   0.99871099     1.4432573      23.635392
    326800   0.99771666     1.4428704      23.65592 
    326900   0.99975161     1.4446469      23.682765
    327000   0.99898858     1.443583       23.701171
    327100   0.99842354     1.4418437      23.670707
